quality,trans_citric_acid,pca1,pca2,pca3,pca4,pca5
6,0.3682152867198259,-0.04893378506895843,0.0798536558126917,-0.3335233196842539,0.14457202352713971,-0.002265811815509602
6,0.7200869344535826,-1.1434788277955776,-0.016194049586754748,0.24909238211736204,0.17530897850259025,-0.0016837808023259944
6,0.1842034490195002,-1.7233573043336659,0.13481746170868286,-0.6750437363823087,0.11000190109246971,-8.576963806778695e-05
6,1.2023467032898287,-0.10504678292138082,0.17806141714387433,-0.6022578429791666,0.12884837542530914,0.0021230467231243117
5,-0.29267606076175373,0.31115602581783364,-0.15843314265166644,-0.38294334955600134,-0.35470349726757344,-0.00022388899178344925
5,0.5745945104459379,-0.3119521780985608,0.06119380891589086,-1.8993298975214663,0.1294789768738062,0.0003597969391547342
5,-0.7315152969860136,0.4437609616170621,-0.14406445867478265,-0.8703299918035734,-0.24693664687894332,0.00038632073548442965
6,1.0208884174832789,1.7031766061899556,0.05746231769731794,1.1914024873555817,0.00029795865864615077,-0.001525020249662734
5,0.042668279320522084,0.21236940475578306,-0.11165658681800836,-0.8547386738788807,-0.0671627935602636,-0.0007424465039518978
5,-0.5820090863157499,0.7677744466463595,-0.0633651392605671,-0.08858229935971919,-0.0693496457296063,-0.0003054166729738373
5,-5.199337582605575,-0.7387847613776675,-0.12294282046706717,1.0612355867665284,-0.15765183141020833,-0.0018379035905541834
5,-0.18547963396527664,0.30688078117863854,-0.028503460579881817,-0.8826091434771579,0.02329165170303047,-0.0011645336897212752
5,-0.7901683975457864,-0.2262723148837206,-0.12608978353267447,-1.2464080877055501,-0.20094892859796182,0.00010128399493237878
6,0.5745945104459379,-0.22988982957842413,-0.016149283318087494,-0.006873730964662572,0.1693820103040403,0.0009693842071126146
5,-0.39520352327432046,0.3072096461508843,-0.038498051508480645,1.63937339335101,-0.1318427135572477,0.0005973856016610194
5,-0.4252277308747451,0.7677744466463595,-0.0633651392605671,-1.1382797837150571,-0.28767987318379235,0.00011648020966743715
7,1.7502216171233853,-0.41723096411540594,0.07774050863976704,-0.12072772315170033,0.1311884042279078,0.0012186006455373322
6,-5.199337582605575,0.7628414720626729,0.08655372466841507,1.6397709975744652,-0.10684563183781708,0.0008763415006811469
5,-0.29267606076175373,1.1017824901003495,0.017663044056375976,-2.3439443884570315,-0.01346699684556957,0.00019054413624756953
6,-0.8827388667011026,0.7690899065353427,-0.1033435029749624,-0.8950247799023032,-0.17153483327933303,-0.0002824025214858819
7,-0.8373383608517686,0.013247367807553334,0.02186721084207151,0.5104476150650538,-0.21389757988422273,-0.0015719305367714936
5,-5.199337582605575,0.5609001552020785,-0.1702263120433455,1.0612349163406771,-0.15764903416820095,0.0014720951595915868
5,-1.0909945623603086,-0.2262723148837206,-0.12608978353267447,-0.9296149584970451,-0.1959883687129456,-0.0010487435037213229
5,0.5408824784439602,0.7654723918406391,0.006596997239624574,0.4456006870826387,0.042168994990689934,0.0015085373222369389
6,-5.199337582605575,0.12310654375576838,-0.10458830636517788,0.4420222875552007,-0.18280490105094727,-0.0011920656972005546
6,-1.0909945623603086,-0.22956096460617834,-0.02614387424668632,-0.37785350103001525,-0.03474299778293986,0.0008067474747773546
5,-0.39520352327432046,0.7625126070904271,0.0965483155970139,-0.012202322290283002,-0.16557598608373617,0.0006613738650762805
6,0.7480094551039413,-1.313372106259269,-0.07181132820054148,0.07500829349363432,0.02806622616452467,0.0064453954209690596
5,0.3682152867198259,-1.318962810787447,0.09809671758563847,-0.4580122404381135,0.09654744360773948,-0.000700440897637248
5,-5.199337582605575,1.1044134098783156,-0.062293683372414525,0.7672583589473141,-0.37800128075444706,0.0009287683915431582
5,-0.09927374872396871,0.767116716701868,-0.04337595740336956,1.481006737243473,0.005693601944698159,0.0003490787225562834
6,0.5745945104459379,-0.35112649672396484,-0.08017096241903444,1.1939470531129082,0.16027970420711188,0.0007602973152665341
6,-0.29267606076175373,2.4574756364394923,0.1423144677959635,0.28306462885010275,0.024751669235200956,0.0009003353101220106
5,-1.0909945623603086,0.7664589867573764,-0.023386775546171905,-1.215573701072709,-0.1114287141114447,-0.000698123417064146
7,-0.6800125783688008,-1.3183050808429555,0.07810753572844081,0.7215158353301647,0.07777988178415446,-0.004145673761529702
5,-0.22777672762222836,0.7684321765908511,-0.08335432111776475,-1.0893782312761706,-0.28345733263475015,-4.71834783800315e-05
6,0.4252277308747451,0.005025743501408969,0.27173198405704196,1.3510389675188637,-0.022241757545970763,0.0013463625457792198
5,0.09801306125907777,-0.8101185205428146,0.13485070441841632,0.4468738307799931,0.12215627613998883,-0.0015988022905005753
6,1.6067550689692431,-0.6054888974697312,-0.08854057799001934,0.7752909081234868,0.12693583186694718,0.0019036793113640287
5,-1.2049354338870701,-0.49311260242140054,-0.07483750318379985,0.6732464322181829,-0.24149167804077762,-0.0027856373678496597
6,1.5255293162731396,0.5500476111179678,0.1595951886004155,0.6409864336416686,0.07906525529757033,0.0009169310221728788
5,-0.18547963396527664,1.3962965426004,-0.01266782655796338,-1.5090258545541257,-0.056752356730813386,0.0011962335177399832
5,0.042668279320522084,1.1050711398228072,-0.08228286522961217,-0.5616995557140393,-0.31185362410053324,0.0010036932702677467
6,-5.199337582605575,-1.523132392849619,0.021340777355690774,0.9804247791184587,-0.18636990845415058,-0.001670002090002825
6,1.0208884174832789,-0.2289032346616868,-0.046133056103883976,0.07516772407051925,0.038063436282915,0.004636978505568093
6,0.1842034490195002,0.7664589867573764,-0.023386775546171905,-1.3504212631194397,0.040736268092764434,0.00014597129083628724
6,2.183092089298854,2.4578045014117382,0.13231987686736466,0.13903047186461084,0.00704201080876573,0.00267612872331429
8,0.6800125783688009,0.010616448029587139,0.10182393827086202,0.24861515982734003,0.14531288608161905,-0.0015385280623979266
6,1.365257371218065,-0.24322048691181697,0.3889849757267333,1.6450204103574153,0.22311152000698178,-0.0005614386989433551
5,-0.22777672762222836,0.77007650145208,-0.1333272757607589,-2.3450577937082278,-0.08345835241057227,-3.053259246453363e-05
5,-0.9917462545024419,0.3088539710121132,-0.08847100615147467,1.4770304357505855,-0.24427613353668665,-0.001160480750972707
6,-0.8373383608517686,-0.35638833627989724,0.07974249243854667,-0.5581998222889684,-0.09188271067506953,-0.0005714932966289544
5,1.0208884174832789,0.30655191620639277,-0.018508869651282994,-1.503935742718893,0.2632070441391345,0.0009268704751800267
5,-0.6800125783688008,1.6998879564674978,0.1574082269833061,0.0716685253657647,-0.18190970817544888,0.0035721660693274347
6,-0.22777672762222836,1.1040845449060699,-0.0522990924438157,0.19412632649783035,-0.20886160608958218,0.002869745821189741
6,-0.5120605851503511,-0.691611699465362,-0.07136356410936752,0.6764274847550452,-0.041515936980610124,-0.0016339897678808416
5,0.5745945104459379,1.3943233527669254,0.04729971901362958,-0.5556549466369131,0.06809774188841998,0.0001838248460274803
4,-0.5496162910697036,-0.6022002477472734,-0.1884864872760075,0.7200836823507202,-0.01220636726703191,-0.001309916447984172
4,-0.9261763243026125,0.7634992020071645,0.06656454281121753,-1.0849247358496414,-0.003491386420043422,0.0014571232023568826
5,-0.8827388667011026,-0.2236413951057544,-0.20604651096146503,-1.0902532380552092,-0.3384497546466365,0.0007091130264643217
6,0.6135094449805312,-0.49771671203284135,0.06508676981658361,1.0664848861239569,0.17230579368399365,-0.002715684001634498
5,-5.199337582605575,0.30786737609537584,-0.0584872333656783,-1.5099797725156763,-0.11674673880212728,-0.0011132600206452908
4,0.23550884598922833,2.44644703391182,0.4774865903405926,-1.5071172246523727,0.06323309466599289,0.0018952220747004418
5,-5.199337582605575,0.21138280983904573,-0.08167281403221188,0.11774466820943082,-0.21764915263211881,0.0012017006765495384
6,1.0208884174832789,-0.4937703323658921,-0.0548483213266022,-0.008146489825425571,0.0893931234871238,0.0021767245372892314
6,0.09801306125907777,-0.2394269137735516,0.27369385361127824,-3.084969030536002,0.2283515266574011,0.0009760951855744422
6,0.4252277308747451,-1.0039884704454964,-0.09164751365436688,0.922636410115391,0.2646089802704366,0.0012471772869119015
7,1.5255293162731396,-1.5257633126275854,0.10129750478448138,0.5903386216613762,0.12987493439070463,-0.0019362672066133946
6,-0.22777672762222836,-0.35211309164070215,-0.05018718963323797,-0.9627017623161472,-0.055445119170842355,-0.0020942169287294747
6,1.9681650597944014,-0.15134733415024035,0.04646757414511641,0.9197731432152986,0.08463214686549661,0.001788693851088083
6,-0.39520352327432046,1.3943233527669254,0.04729971901362958,1.3518346215660377,0.027750546698807048,-0.00029572482546165804
6,-1.0909945623603086,-0.4917971425324174,-0.11481586689819505,-1.1587693552847687,-0.05232550213151821,-0.001556565700559711
6,1.0208884174832789,1.1034268149615785,-0.032309910586618154,-1.6762645900300162,0.09592707651725274,0.0010333324000551553
5,1.0208884174832789,0.7697476364798342,-0.12333268483216006,-0.7692249034238844,-0.06851981644165712,0.003276022253225716
6,-1.0909945623603086,-0.4136134494207024,-0.03219999157481993,2.344506030277483,-0.16806504179643894,-0.0011491824999881768
5,-5.199337582605575,-0.6022002477472734,-0.1884864872760075,-0.2438971006456999,-0.14689227492534984,-0.0042513461261304945
7,1.365257371218065,-0.6120661969146467,0.11135124058195707,0.16695011411561658,0.24662466691971568,-0.0016406863870724255
5,-5.199337582605575,-0.49113941258792587,-0.1348050487553927,0.15859916558958376,-0.27830879273960024,-0.0012787626151646188
5,0.4252277308747451,-0.41394231439294815,-0.022205400646221108,-1.2400451866277182,0.19899923232566957,-0.0015254193211642563
5,0.5163562651199474,2.4647106658288997,-0.07756653263321048,0.7165040857789375,-0.23717526883729037,0.001899478300965292
8,1.0208884174832789,-0.04827605512446688,0.059864473955494046,0.7764048561968224,0.1969249225955209,-0.0005552429479572888
6,1.2724783736910668,0.12080448895004796,-0.034626169864986206,1.644224993288563,0.17311822700898694,-8.935088591120602e-05
7,-0.09927374872396871,-0.6081198172476974,-0.008583850561228732,-0.08651488702691953,0.06063572006789346,0.0017851537602674244
5,0.7200869344535826,-0.41723096411540594,0.07774050863976704,-0.26295636814794676,0.20345923208660918,0.00036871731677134474
5,-5.199337582605575,0.44047231189460434,-0.04411854938879449,0.07294197490693637,-0.10192370310936179,-0.0010451729732349935
5,-1.2049354338870701,-0.7034508384662099,0.2884417093201899,-0.012201939479147406,-0.1655775833004715,-0.0012286254212606575
6,-0.8373383608517686,0.7595528223402152,0.18649963395440333,-0.011168196854544185,-0.10058505251760112,-0.0003633401366722456
5,-0.607463220944139,0.30786737609537584,-0.0584872333656783,2.874740428437546,-0.32651773714515964,0.0007921213700107296
5,1.0208884174832789,0.7677744466463595,-0.0633651392605671,1.3513571400176805,-0.0022444640092429496,0.0011295274311391398
6,-0.5120605851503511,0.2094096200055711,-0.021705268460619032,-0.37721713982873545,0.00525152168345818,0.0002930772757050724
6,-5.199337582605575,-1.3140298362037603,-0.051822146343343825,1.6375448919306714,-0.24683128387482708,-0.0030458106426969225
5,0.042668279320522084,2.4607642861619503,0.04236855850997533,-0.6788611764513756,-0.12996824957262731,-0.0005937470880522911
4,0.042668279320522084,0.30852510603986744,-0.07847641522287584,-0.3370230976693513,-0.07539870397891564,-0.0004706253316847878
6,1.0208884174832789,-0.23975577874579737,0.28368844453987707,0.7250138228123845,0.29775807987007247,0.0028991364166661873
5,1.0208884174832789,1.1044134098783156,-0.062293683372414525,0.3246025698254083,-0.005910065820225956,0.004324661800352082
6,1.365257371218065,0.4440898265893079,-0.1540590496033815,1.3537429273948716,0.14773735023676493,0.002003263127339685
7,0.23550884598922833,-0.7420734111001253,-0.022996911181079018,-0.08492337233608536,0.16061946656746487,-0.002519020597062776
6,-0.5120605851503511,-0.9570354904972669,-0.030070086939833734,1.0658484884644739,0.1323114263334752,-0.0020220138705301636
5,-1.0909945623603086,-0.30767693345936575,-0.06873587315589377,-0.29990477738256643,-0.0659890142222589,-0.0017510596816381907
6,0.4626104126272192,2.4604354211897044,0.05236314943857416,-1.1329512653058433,0.047278427435743134,0.0007844904157679871
6,-0.5820090863157499,-0.4159155042264228,0.03776214492537174,0.5379545841803557,-0.11432167951776692,-0.000610509179251043
7,0.4626104126272192,-1.4818944806968697,0.18278427377919068,1.6445439455878414,0.1931122669560687,-0.004156184546793324
5,0.5745945104459379,-0.6041734375807482,-0.12851894170441455,0.35636389994416656,0.1536024921611701,0.001396291627800879
6,-1.0909945623603086,0.43586820228316353,0.09580572361158897,-0.46167095681435,-0.13342254758108027,0.0004731634191552154
5,-0.5120605851503511,-0.04597400031874646,-0.01009766254469763,-0.0868324113798984,0.0406357222488625,-0.0011980099167741537
6,-0.8827388667011026,0.4437609616170621,-0.14406445867478265,1.3439605307479932,-0.4671852993807421,0.0017209455268391593
6,0.6135094449805312,-0.14970300928901148,-0.0035053804978776135,0.5900203478897721,0.10987806339808671,-0.0012194322807729963
5,-0.9917462545024419,0.7727074212300462,-0.21328400318954938,-1.0314158029876916,-0.09435479396149432,0.0005847484658099492
6,0.5745945104459379,2.44644703391182,0.4774865903405926,0.24877371540734358,0.1553137469811187,0.0009730533909713624
5,-0.09927374872396871,0.12211994883903106,-0.0746045335793814,0.03952870941071558,0.08863737960197095,0.005387020820363319
6,-0.6800125783688008,-0.9488138661911225,-0.2799348601548042,0.9160358336531018,-0.15034113117125572,-0.001673491282517864
5,-0.6379234322697154,0.21138280983904573,-0.08167281403221188,1.351357342563255,-0.002245309097462701,0.00012952780873861462
5,-0.22777672762222836,1.1060577347395446,-0.11226663801540866,1.4735301088669814,-0.46424457085366644,0.003344704709557518
6,-0.012546016181542559,-0.15266279403922345,0.08644593785951171,-1.0822202149223925,0.16648538046832356,-0.0006559751701321544
5,0.3018547881702473,0.11126740475492049,0.2552169670643795,-0.4104997351279804,0.04578686782339593,0.001232080444383679
5,-0.8373383608517686,0.43915685200562127,-0.004140185674399187,-1.9583711265752732,-0.019601116970465706,-2.6175915132575854e-05
5,0.042668279320522084,-0.22693004482821216,-0.10610060167547683,-0.7280267355528598,-0.08917985989828406,0.0007818253773384158
6,-5.199337582605575,-0.052880164735907724,0.1997887469558775,-0.26613721408832314,0.0034826290364574903,-0.0018029298980459178
6,1.2023467032898287,0.008972123168358263,0.15179689291385615,-0.42133579794103077,0.22598133306672943,0.00032760508644605015
6,-0.8827388667011026,-0.8742357775780711,-0.09738350471902338,1.3488125864130887,-0.1622262602630019,-0.0012157901111342197
5,-0.8373383608517686,2.4607642861619503,0.04236855850997533,0.7719508665590916,-0.0830389616039297,0.00038044944996307406
6,0.3682152867198259,0.11685810928309866,0.0853089212781996,-0.5832552294920043,0.09854082341249924,0.0004125075276648411
5,-5.199337582605575,0.12146221889453951,-0.05461535172218386,1.3468240832373455,-0.287209657550192,-0.0002305705049217835
6,-0.5496162910697036,0.44211663675583324,-0.09409150403178851,-1.0858789009167928,-0.06348473748372913,0.0003676292033003579
5,-0.5120605851503511,0.7658012568128849,-0.0033975936889742526,0.44416928757273094,-0.04782039778867397,0.0006242960404524627
6,0.14097728394034753,0.43849912206112973,0.015848996182798468,-0.6325813283337269,0.03931765081761425,9.256542932880698e-05
5,-0.09927374872396871,0.7681033116186053,-0.07335973018916593,1.352470828832681,0.06774570843225206,-4.939531150944778e-05
6,1.365257371218065,-1.5961544029378691,-0.09112149242112569,1.8300142394698073,0.22016820392995667,-0.000941481799327719
7,-0.7901683975457864,0.11916016408881909,0.015346784778007924,1.1881411361990228,-0.20467395360664362,0.0011075395205825454
7,0.09801306125907777,-0.22988982957842413,-0.016149283318087494,1.8252417289548717,-0.07979152025448367,0.0019310450637616803
6,-0.4459191404420153,0.77007650145208,-0.1333272757607589,1.3500050790614468,-0.08723367986532282,0.001201076989319128
6,-1.0909945623603086,-0.4142711793651939,-0.01221080971762228,0.7180154031228622,-0.14218811608695117,0.0008795115026488713
5,0.09801306125907777,1.705478660995676,-0.012499818802873848,-1.6789687524515984,-0.07405118617726314,0.001376431440895215
4,-5.199337582605575,0.7677744466463595,-0.0633651392605671,-0.24914738032370837,-0.4768458097925682,0.0014664324573683129
6,-0.6379234322697154,-0.047618325179975336,0.0398752920982965,-1.1351776727425429,-0.09270596541981947,-0.0016476622902334209
5,-0.5120605851503511,0.21500032453374926,-0.19161331424679892,0.28401945219037084,0.08474227376217253,-0.0012601694636230325
6,0.7901683975457864,0.053721617377963354,0.013193575506952101,-0.7243681042457645,0.14079048622758794,2.8220901954148587e-05
6,-0.22777672762222836,0.015549422613273758,-0.04809492565812027,-0.26701199604177406,-0.05151073102335265,-0.002156632974066091
7,-5.199337582605575,-1.6017451074660474,0.07878655336505425,-0.2983141802231843,0.03399856052694792,-0.001525235749493982
7,-0.4252277308747451,-1.4197082039391897,-0.06530483057073946,0.19595648069005592,-0.09387993169187597,-0.0016470548532405396
7,0.3018547881702473,-1.5270787725165684,0.14127586849887658,-0.08683224934343889,0.0406350461782867,-0.001998009614694596
5,-5.199337582605575,0.30688078117863854,-0.028503460579881817,-1.279046762044981,-0.15542268181093527,0.0016462000644012398
6,1.47526936144686,1.703834336134447,0.037473135840120284,0.8410448980663983,0.005874647504678988,0.0020193049154593255
5,-0.012546016181542559,1.7087673107181336,-0.11244572808886201,-0.5200165173334352,0.20754887590666526,0.0005731948885972488
5,-0.22777672762222836,-0.1467432245387995,-0.09345669885526695,1.058610527945754,-0.3226289368791054,0.000620985852234999
8,2.8067114638675608,-2.8062524596505813,0.059163911643439246,2.881262008648182,0.08343076917415745,0.0010669997376190643
6,0.862543714415038,-0.1506896042057488,0.026478392287918866,1.3500851872883037,-0.08223671427727398,-0.0016431307358384247
5,1.2724783736910668,-0.6981889989102775,0.1285282544626089,0.07691907037847563,0.14804271962620158,-0.0034556120195162036
6,1.9681650597944014,-1.3176473508984639,0.05811835387124316,2.0264983193072528,0.07702475108617327,-0.0008207159271845762
6,0.042668279320522084,0.4411300418390959,-0.06410773124599203,-1.2775351692390753,-0.06043667838057492,-0.0007337662203799217
5,-5.199337582605575,0.44047231189460434,-0.04411854938879449,-0.5623356576569838,-0.3518492252798526,0.00023736395266729906
6,0.4252277308747451,-0.36643034389083234,0.38493084219737933,-0.8181649239525616,0.102278913169614,0.0016017690421170757
5,-1.2049354338870701,-0.9544045707193006,-0.11002681436862424,0.5367617613827114,-0.18931288242164773,-0.0013973768951915163
5,1.0208884174832789,1.3953099476836626,0.0173159462278331,1.3531063393425484,0.107743777269173,0.003636932903500453
5,-5.199337582605575,0.7674455816741138,-0.053370548331968276,1.634044727083527,-0.46680039726238276,0.0006593751199128606
7,0.7901683975457864,-0.8814708069674781,0.1224974957101507,0.5919285767512876,0.2298651880695681,0.001459555528540371
5,-0.09927374872396871,0.01653601753001108,-0.07807869844391664,-0.04830773023919311,0.48507917189042504,-0.0013658009001000111
7,1.0208884174832789,-1.9181340873979187,0.07838140890910889,1.1939462429306107,0.16028308455999088,0.004760295804868746
5,-0.29267606076175373,0.3075385111231301,-0.04849264243707947,-1.761921700783607,-0.092734899909419,0.0003754186967223673
7,0.7480094551039413,-0.6035157076362565,-0.1485081235616122,0.592565043276266,0.26985926809009186,0.00042588552581996226
5,-5.199337582605575,-0.6150259816648587,0.2013025589393464,0.7724281010018482,-0.05304291988825172,0.0001751967326910259
6,2.183092089298854,-0.31129444815406926,0.041204627058693204,0.8392152745435776,-0.10910924102416299,0.003916106579200166
5,0.7200869344535826,-0.14608549459430795,-0.1134458807124646,0.7250146228674034,0.29775474177160444,-0.0010508620918158926
4,0.3018547881702473,0.7677744466463595,-0.0633651392605671,-0.88054165417704,0.15327669636700675,0.0005460368870077402
5,1.0208884174832789,1.7041632011066927,0.027478544911521456,0.07675858656460388,0.13804990396655395,0.003552802932367471
7,0.5163562651199474,-0.6202878212207911,0.3612160137969275,1.1937879466089423,0.15028114194757,0.0009687148348267265
5,-5.199337582605575,-1.59220802327092,-0.2110565835643115,-0.15884692505065512,-0.43328024036150503,-0.0027920959425818412
6,-0.6800125783688008,0.12146221889453951,-0.05461535172218386,0.7740183801646786,0.04694598164946017,0.0019710200720040177
6,1.8658520907135017,-0.5046228764500026,0.27497317931715887,1.8265138194152393,0.0002001553535579187,0.004023703487506763
4,-1.0909945623603086,0.12277767878352261,-0.09459371543657906,-0.15160981724880357,0.0216636806724807,-0.00122509725504075
5,0.7901683975457864,1.7064652559124132,-0.04248359158867022,1.3488118977581358,-0.16222338696305477,0.002184208605027521
3,-0.29267606076175373,0.3049075913451639,0.03146408499171114,1.1855166769131487,-0.3696535605366712,0.0006064300810662136
7,-0.39520352327432046,-1.5195148781549155,-0.08859972285889621,-0.26963662546593087,-0.21648962807927563,-0.0018177427307660306
6,-0.8373383608517686,-0.41657323417091435,0.0577513267825694,-0.3003819348580047,-0.0959853770714605,-0.0019258068208782774
5,-0.29267606076175373,0.4414589068113417,-0.07410232217459087,-0.6787020476673965,-0.11996978027278957,-0.0009121645660763737
7,-0.22777672762222836,1.1044134098783156,-0.062293683372414525,-0.05713615626267167,-0.06984931537870523,0.0004013751359605627
4,1.0208884174832789,0.5549805857016545,0.009676324671433197,-1.5625616433203775,-0.08590371368653173,0.00211002589405451
5,-5.199337582605575,-0.4934414673936463,-0.06484291225520103,0.1595536689078443,-0.2183168529732414,-0.0018592679855168079
6,0.09801306125907777,-1.063026650165108,0.13653435261284952,0.723423979122539,0.19776736139268813,-0.0010466861108079171
5,0.14097728394034753,1.393336757850188,0.07728349179942606,-0.9606330617934945,0.07453487186557978,-0.00636364409395569
6,1.0208884174832789,1.7031766061899556,0.05746231769731794,-1.5596987187223057,0.09407454791749967,0.0032585086917351837
6,0.4252277308747451,-0.8798264821062493,0.07252454106715657,1.6413621071741504,-0.006860195161806215,-0.001427833611848003
5,-0.5496162910697036,1.3985985974061204,-0.08262996305815505,-1.1934010929528511,-0.021770224412051616,-0.0009294018741930376
7,0.1842034490195002,-0.15266279403922345,0.08644593785951171,-0.3016548436024927,-0.17597363852309433,2.1533229874689933e-05
4,-0.5820090863157499,5.205332006896554,0.022617093532144496,-0.7296966651895488,-0.19416763692342137,-0.0004297893834423588
